Temperature,Humidity,Wind Speed,General Diffuse Flows,Diffuse Flows,Power Consumption
28.84,52.08,4.922,192.3,131.9,High
27.11,46.86,4.923,135.8,132,High
21.75,66.97,4.905,333.8,132,High
20.51,60.96,0.07,878,132,High
11.49,63.87,0.083,128.4,132.1,High
21.35,71.7,4.919,151.8,132.1,High
28.36,60.92,4.902,212.9,132.1,High
23.31,68.66,0.07,813,132.1,High
14.89,66.98,0.072,111,132.2,High
10.05,82.2,0.074,132.6,132.2,High
19.17,55.46,0.082,139.7,132.2,High
22.06,75.8,0.069,164.5,132.2,High
25.5,93.1,4.911,188.2,132.2,High
27.39,44.04,0.081,431.3,132.2,High
18.93,45.13,0.082,688.4,132.2,High
15.24,60.11,0.074,724,132.2,High
27.77,71.5,4.921,765,132.2,High
22.01,78.2,0.066,128.3,132.3,High
14.19,78.8,0.082,130.9,132.3,High
21.81,83.1,0.067,152.5,132.3,High
16.48,92.3,0.067,157,132.3,High
11.54,49.62,0.088,321.1,132.3,High
21.48,71.1,4.925,869,132.3,High
23.22,69.16,0.069,870,132.3,High
21.42,71.1,4.924,917,132.3,High
25.39,60.49,4.929,157.1,132.4,High
29.22,52.18,4.944,288.9,132.4,High
24.06,58.12,4.928,526.4,132.4,High
25.62,67.14,4.923,725,132.4,High
25.27,40.75,4.91,119.7,132.5,High
18.26,60.55,0.073,644,132.5,High
24.5,62.16,4.926,777,132.5,High
33.67,26.31,4.905,808,132.5,High
33.69,25.38,4.906,809,132.5,High
13.84,53.97,0.086,114.6,132.6,High
19.28,64.17,0.078,120.4,132.6,High
24.96,38.43,0.075,121.8,132.6,High
22.33,77.4,0.07,131.3,132.6,High
22.76,69.9,0.069,159.4,132.6,High
16.05,64.29,0.075,160.1,132.6,High
22.73,67.54,4.921,182.3,132.6,High
29.65,49.62,4.911,747,132.6,High
21.42,71,4.931,827,132.6,High
17.23,89.6,0.068,157.3,132.7,High
23.46,69.23,4.924,164.7,132.7,High
26.36,43.31,4.925,758,132.7,High
33.79,26.08,4.906,811,132.7,High
24.96,24.52,4.923,117.4,132.8,High
19.18,71.7,0.071,117.9,132.8,High
21.1,82.9,0.067,154.7,132.8,High
21.89,78.2,0.068,158.6,132.8,High
29.19,59.79,4.905,175.6,132.8,High
25.49,73.5,4.91,268.7,132.8,High
24.28,38.14,4.918,742,132.8,High
34.04,25.41,4.904,810,132.8,High
18.03,68.42,0.072,128.9,132.9,High
25.67,73.9,4.914,549,132.9,High
17,57.68,0.082,108.9,133,High
24.27,36.43,0.083,119,133,High
31.11,26.98,4.904,872,133,High
17.63,69.03,0.077,111.5,133.1,High
20.22,79.2,4.924,126.2,133.1,High
10.37,67.41,0.082,128.7,133.1,High
23.74,40.37,0.081,203.9,133.1,High
25.89,75.2,4.929,217.2,133.1,High
13.07,45.14,4.915,105.9,133.2,High
29.69,18.44,4.905,156.8,133.2,High
26.04,72.9,4.91,602,133.3,High
20.53,79,0.069,153.7,133.4,High
24.1,57.59,4.926,620.8,133.4,High
15.77,66.04,0.08,114.3,133.6,High
15,49.05,0.086,130.1,133.6,High
13.84,69.35,0.075,132.4,133.6,High
23,77.3,4.916,147.8,133.6,High
24.37,91.9,4.918,176.9,133.6,High
22.57,49.06,0.09,897,133.6,High
15.9,79.2,0.078,144.3,133.7,High
16.15,85.9,0.073,152.1,133.7,High
22.72,70.5,0.065,187.5,133.7,High
29.12,44.36,4.92,748,133.7,High
21.24,43.51,0.083,868,133.7,High
22.74,64.4,0.07,891,133.7,High
15.62,68.72,4.919,130.8,133.8,High
25.61,65.89,0.262,447.1,133.8,High
28.43,54.67,0.065,783,133.8,High
23.27,59.03,0.071,907,133.8,High
13.9,43.12,0.082,115.6,133.9,High
20.1,78.1,0.068,134.7,133.9,High
22.96,52.88,0.082,573.1,133.9,High
21.13,44.51,0.084,789,133.9,High
33.68,24.97,4.905,804,133.9,High
20.36,65.68,0.072,119,134,High
23.35,62.13,0.075,617.6,134,High
18.83,51.92,0.083,531.2,134.1,High
13.58,72.6,0.075,134.1,134.2,High
26.15,72.3,4.923,144.1,134.2,High
30.26,32.48,0.077,452.1,134.2,High
18.55,65.72,0.073,112,134.3,High
22.15,52.32,0.084,161.6,134.3,High
27.56,72.9,4.921,745,134.3,High
29.59,57.39,4.903,176.5,134.4,High
24.88,55.31,0.072,536.2,134.4,High
14.18,59.27,0.088,103.1,134.5,High
18.14,64.22,4.92,121,134.5,High
26.35,37.56,4.926,123.1,134.5,High
30.19,45.55,4.904,135.7,134.5,High
26.74,77.7,4.922,343,134.5,High
23.88,66.39,4.923,620.7,134.5,High
21.53,71.2,4.921,755,134.5,High
22.93,72.4,4.913,238.3,134.6,High
14.9,65.58,0.088,251.2,134.6,High
28.2,65.87,4.916,758,134.6,High
33.65,25.61,4.904,161.8,134.7,High
31.63,14.44,4.904,604.6,134.7,High
35.05,21.31,4.905,774,134.7,High
29.24,56.02,0.066,848,134.7,High
26.5,75,4.918,325.7,134.8,High
20.72,72.9,4.924,824,134.8,High
22.63,39.68,0.075,826,134.8,High
22.86,63.8,0.068,900,134.8,High
21.84,77.3,0.072,135.3,134.9,High
18.73,66.6,0.074,143.5,134.9,High
12.48,59.47,0.087,146.2,134.9,High
15.77,84.3,0.076,146.8,134.9,High
27.95,72.7,4.918,412.5,134.9,High
22.52,69.51,4.921,670.7,134.9,High
33.96,23.94,4.905,797,134.9,High
29.29,56.83,0.066,850,134.9,High
26.32,50.8,4.92,131.3,135,High
31.96,39.61,0.071,150.7,135,High
15.05,77.3,4.923,133.1,135.1,High
34.91,21.34,4.904,784,135.1,High
29.04,55.92,0.064,847,135.1,High
15.59,71.5,4.921,131.8,135.2,High
20.69,65.49,4.919,140,135.2,High
27.7,42.05,4.92,671.2,135.2,High
20.27,60.13,0.07,772,135.2,High
29.24,33.91,0.271,788,135.2,High
17.35,46.04,0.082,113.4,135.3,High
29.45,31.58,4.927,712,135.3,High
28.22,65.6,4.914,780,135.3,High
34.58,22.11,4.906,790,135.3,High
29.44,55.59,0.065,844,135.3,High
29.22,56.89,0.066,850,135.3,High
28.19,61.82,4.908,147.3,135.4,High
29.47,52.55,4.913,761,135.4,High
35.54,20.71,4.905,765,135.4,High
26.13,66.49,0.263,613.3,135.5,High
28.36,64.77,4.911,794,135.5,High
29.36,56.89,0.067,848,135.5,High
31.47,24.54,4.903,891,135.5,High
23.28,54.88,0.069,121.4,135.6,High
21.99,44,0.08,130.1,135.6,High
22.26,72.8,0.071,139.2,135.6,High
21.75,78.4,0.079,157.3,135.6,High
26.87,66.12,4.922,714,135.6,High
27.35,64.14,4.923,846,135.6,High
23.42,68.29,0.07,893,135.6,High
11.63,65.27,0.083,125.5,135.7,High
24.69,61.52,4.902,209.2,135.7,High
27.7,42.05,4.919,663.3,135.7,High
29.53,55.33,0.065,838,135.7,High
22.72,52.45,0.081,1036,135.7,High
29.06,56.23,0.064,841,135.8,High
24.54,57.49,0.083,166.5,135.9,High
27.38,59.05,4.902,177,135.9,High
19.81,70.7,0.071,186.2,135.9,High
17.67,81.1,4.921,167,136,High
23.81,66.62,4.925,679.4,136,High
15.88,61.42,0.084,133.6,136.1,High
13.78,70.1,0.076,135.6,136.1,High
26.58,80,4.922,175.3,136.1,High
20.91,74.7,4.923,856,136.1,High
16.61,60.28,0.084,125.3,136.2,High
26.05,70.6,4.957,617.7,136.2,High
26.13,90.4,4.91,177.1,136.3,High
25.47,66.09,0.262,353.4,136.3,High
30.93,50.52,0.065,751,136.3,High
29.3,53.12,4.184,776,136.3,High
29.08,57.09,0.066,844,136.3,High
14.68,72.3,0.073,149.3,136.4,High
23.18,63.87,0.067,522,136.4,High
29.75,54.92,0.065,832,136.4,High
16.34,54.44,0.077,109,136.7,High
24.88,46.76,0.083,530.4,136.7,High
30.81,51.62,0.068,733,136.7,High
16.76,74.1,0.072,113,136.8,High
15.06,49.58,0.081,130.8,136.8,High
21.87,71.2,4.922,725,136.8,High
21.2,43.85,0.084,931,136.8,High
13.98,74.1,0.073,143.6,136.9,High
16.22,73.4,0.074,145.6,136.9,High
18.49,70,4.926,172.2,136.9,High
16.27,64.22,0.076,418.6,136.9,High
28.89,54.14,0.067,795,136.9,High
28.87,56.73,0.065,834,136.9,High
14.77,91,0.069,149.9,137,High
24.61,48.26,0.081,559.4,137,High
29.26,52.15,4.926,316.5,137.2,High
15.95,54.56,0.085,417,137.2,High
26.09,75,4.92,615.9,137.2,High
26.61,49.25,0.274,690.4,137.2,High
31.09,27.68,4.906,874,137.2,High
19.66,70.9,0.068,179.4,137.3,High
35.94,20.34,4.903,752,137.3,High
19.46,89.2,0.08,164,137.4,High
26.37,76.5,4.932,292.8,137.4,High
16.59,62.58,0.075,460,137.4,High
27.32,64.94,4.922,835,137.4,High
26.82,59.93,4.926,865,137.5,High
28.95,45.2,4.913,758,137.6,High
22.74,63.93,0.07,891,137.6,High
24.32,41.88,4.917,127.3,137.7,High
22.87,79.9,0.075,159.7,137.7,High
26.12,50.82,0.309,700,137.7,High
35.64,21.94,4.905,706,137.7,High
29.97,55.16,0.066,824,137.7,High
20.64,71.3,0.073,135.6,137.8,High
11.46,64.57,0.082,151.4,137.8,High
35.89,20.51,4.905,736,137.8,High
29.05,56.16,0.065,789,137.8,High
17.01,51.34,0.075,128.6,137.9,High
23.3,81.1,4.922,158.3,137.9,High
21.32,91.3,0.083,190.2,137.9,High
27.64,73.4,4.918,741,137.9,High
31.09,29.11,4.925,140.5,138,High
22.74,64.96,0.07,172.7,138,High
20.31,61.96,0.072,744,138,High
20.17,65.61,0.074,120.5,138.1,High
22.79,71.1,0.067,124,138.1,High
12.7,60.25,0.084,135.2,138.1,High
27.07,77.8,4.917,140.2,138.1,High
23.54,35.38,4.917,678.6,138.1,High
35.81,26.81,4.907,729,138.1,High
26.76,74.7,4.904,186.8,138.2,High
28.29,33.03,0.065,862,138.2,High
30.33,35.35,4.911,124.7,138.3,High
21.12,71.6,4.922,156.5,138.3,High
28.42,52.61,4.921,158,138.3,High
16.09,63.45,0.074,475,138.3,High
21.27,41.15,0.093,761,138.3,High
28.85,56.12,0.064,823,138.4,High
28.48,55.59,4.909,133.4,138.5,High
26.4,73.6,4.909,424.3,138.5,High
25.73,44.09,0.091,525.3,138.5,High
30.8,51.76,0.067,713,138.5,High
21.87,80.8,0.072,170.9,138.6,High
26.96,47.35,0.29,616.3,138.6,High
23.35,69.32,0.069,821,138.6,High
26.47,72.1,4.922,834,138.6,High
20.64,70.4,4.924,125.9,138.7,High
28.94,60.65,4.904,185.7,138.7,High
22.72,71,0.07,488.4,138.7,High
28.62,63.63,4.926,128.3,138.8,High
21.09,70.8,4.919,160.6,138.8,High
16.85,73.1,0.069,173.7,138.8,High
35.22,21.84,4.904,691.4,138.8,High
28.96,45.2,4.918,774,138.8,High
27.42,64.54,4.919,827,138.8,High
17.24,61.83,0.074,112,138.9,High
16.21,51.9,0.085,115.1,138.9,High
23.34,65.38,0.072,138,138.9,High
21.54,71.1,4.92,440.6,138.9,High
26.54,72.8,4.922,820,138.9,High
15.01,66.09,0.087,138.6,139,High
24.86,91.8,4.919,180.3,139,High
31.39,27.81,4.927,227,139,High
24.24,80.2,4.919,493.2,139,High
23.22,70.7,4.918,551,139,High
15.54,59.25,0.083,135.5,139.1,High
23.24,52.24,0.081,159.9,139.1,High
26.62,74.3,4.929,360.4,139.1,High
27,35.56,4.915,535.8,139.1,High
24.35,42.41,4.917,732,139.1,High
15.31,70.7,4.919,136.6,139.2,High
30.8,50.26,0.068,693.9,139.2,High
23.05,85.9,0.082,157.6,139.3,High
38.17,15.97,0.068,388.6,139.3,High
25.31,78.7,4.922,447.5,139.3,High
19.66,58.3,0.075,636.2,139.3,High
30.94,29.54,4.904,883,139.3,High
20.16,67.65,0.071,132.9,139.4,High
26.89,57.39,4.902,201.7,139.4,High
26.58,72.9,4.908,428.4,139.4,High
35.66,21.81,4.902,723,139.4,High
28.77,54.3,0.067,804,139.4,High
15.5,83.3,0.073,150.7,139.5,High
24.34,41.04,4.92,731,139.5,High
24.2,38.21,4.92,749,139.5,High
28.85,56.12,0.066,800,139.5,High
28.8,56.09,0.065,812,139.5,High
13.73,76.8,0.071,138.2,139.6,High
25.72,77,4.916,583.4,139.6,High
23.42,63.86,0.083,164.5,139.7,High
26.53,65.22,4.903,308.1,139.7,High
20.8,69.33,4.92,874,139.7,High
15.28,66.26,0.086,137.1,139.8,High
13.89,69.52,0.075,139.4,139.8,High
26.31,73.7,4.908,380.6,139.8,High
25.07,49.65,4.945,498.8,139.8,High
10.77,65.88,0.08,153.5,139.9,High
28.26,37.55,4.909,628.5,139.9,High
25.39,43.19,0.083,178,140,High
30.66,51.72,0.067,764,140,High
27.78,68.79,4.917,797,140,High
21.6,70.4,4.928,898,140,High
16.49,57.44,0.084,121.1,140.1,High
20.36,60.21,0.073,121.5,140.1,High
15.87,84,0.071,151.5,140.1,High
32.01,41.65,0.068,452.6,140.1,High
27.85,55.96,4.91,134.9,140.2,High
31.47,44.48,0.065,602.5,140.2,High
20.92,74.8,0.067,760,140.2,High
30.49,52.63,0.067,806,140.2,High
28.9,54.04,0.066,815,140.2,High
30.28,53.26,0.067,815,140.2,High
16.89,72.6,0.072,122,140.3,High
27.26,71,4.91,146.6,140.3,High
25.78,80.4,4.922,153,140.3,High
25.09,61.72,4.926,165.8,140.3,High
26.61,72.5,4.922,793,140.3,High
20.52,60.43,0.073,893,140.3,High
24.52,67.58,0.069,147.9,140.4,High
21.94,76.1,0.068,177.6,140.4,High
25.97,68.96,0.258,632.3,140.5,High
30.9,48.99,0.068,670,140.5,High
27.14,56.56,4.906,134.6,140.6,High
24.62,41.71,4.918,724,140.6,High
23.62,85.9,4.916,742,140.6,High
15.16,68.06,0.089,150.7,140.7,High
28.53,61.39,4.904,180.6,140.7,High
27.04,64.72,4.926,723,140.7,High
29.42,52.84,0.067,824,140.7,High
19.88,57.65,0.071,133.1,140.8,High
23.79,61.49,4.905,191.3,140.8,High
31.48,44.25,0.066,580.7,140.8,High
13.79,72.7,4.913,130.5,140.9,High
32.51,36.25,4.921,133.3,140.9,High
15.08,77.8,0.083,145.8,140.9,High
25.19,86.6,4.925,182.9,140.9,High
27.15,47.28,0.278,710,140.9,High
35.89,28.01,4.908,747,140.9,High
22.19,69.4,4.915,804,140.9,High
31.47,44.32,0.065,603.2,141,High
13.99,69.95,0.074,139.4,141.1,High
17.63,76.4,0.083,167.9,141.1,High
24.69,92,4.923,183.5,141.1,High
27.42,64.14,4.917,818,141.1,High
22.08,60.14,0.071,337.9,141.2,High
23.49,62.33,4.927,343.5,141.2,High
19.03,45.96,0.082,673.1,141.2,High
19.57,52.46,0.084,896,141.2,High
26.81,74.7,4.914,146.8,141.3,High
22.92,67.8,0.089,461.9,141.3,High
25.89,75.6,4.917,597.9,141.4,High
27.57,43.35,4.924,640.2,141.4,High
24.44,41.68,4.92,723,141.4,High
33.39,33.31,4.912,330.8,141.5,High
15.04,51.13,4.918,121.5,141.6,High
19.45,89.3,0.079,169.7,141.6,High
17.12,81.1,4.922,179.8,141.6,High
27.12,70.6,4.907,587.6,141.6,High
27.68,42.05,4.924,648.5,141.6,High
20.14,51.22,0.088,133.2,141.7,High
18.3,72.9,4.924,177.1,141.7,High
27.05,70.6,4.909,615.5,141.7,High
31.14,45.22,0.065,646.4,141.7,High
30.69,51.59,0.067,776,141.7,High
30.98,31.78,4.919,138.5,141.8,High
12.7,82.1,0.073,142.2,141.8,High
16.36,82.9,0.075,157.4,141.8,High
34.59,24.51,4.905,671.3,141.8,High
25.37,53.42,0.259,680.9,141.8,High
25.29,53.95,0.218,794,141.8,High
22.2,80.1,0.068,174.1,141.9,High
22.06,81.7,0.066,177.6,141.9,High
25,87.3,4.924,191,141.9,High
30.53,51.69,0.067,793,141.9,High
16.44,55.29,0.085,113.8,142,High
25.39,32.46,0.069,126.2,142.1,High
18.55,69.63,0.075,147.7,142.1,High
28.73,47,4.921,787,142.1,High
26.02,59.47,4.924,138.1,142.2,High
16.84,92.6,0.084,168,142.2,High
21.87,76.8,0.069,180.1,142.2,High
27.24,74.3,4.922,544.7,142.2,High
23.29,59.86,0.071,900,142.2,High
20.51,71.9,0.072,123.9,142.3,High
27.64,42.05,4.922,655.2,142.3,High
28.06,66.1,4.914,855,142.3,High
14.89,65.45,0.073,115.7,142.4,High
16.45,55.05,0.075,117.9,142.4,High
26.73,72.9,4.908,477.1,142.4,High
26.11,52.35,4.921,540.3,142.4,High
27.31,43.08,4.925,611.5,142.4,High
27.4,64.88,4.922,790,142.4,High
14.79,35.16,0.078,107.3,142.5,High
25.65,75.9,4.945,135.5,142.5,High
27.03,71.6,4.911,566.2,142.5,High
23.85,65.99,4.922,758,142.5,High
27.32,65.14,4.919,805,142.5,High
17.12,34.06,0.085,107.2,142.6,High
27.48,50.51,0.067,132.9,142.6,High
16.09,72.8,4.914,141.4,142.6,High
29.41,52.25,4.923,340.9,142.6,High
27.06,64.32,4.926,725,142.6,High
31.91,43.52,0.067,508,142.7,High
15.7,62.05,0.088,144.7,142.8,High
18.59,75,0.08,163.1,142.8,High
27.93,37.91,4.904,644.2,142.8,High
29.93,50.67,0.069,829,142.8,High
26.15,54.55,4.906,126.9,142.9,High
27.14,60.25,4.902,182.6,142.9,High
24.05,39.44,4.922,726,142.9,High
22.92,70.6,0.077,173.3,143,High
26.28,89.8,4.911,196.2,143,High
11.86,49.18,0.086,275.4,143.1,High
16.12,59.25,0.084,126.9,143.2,High
32.73,27.78,4.924,134.6,143.2,High
18.33,66.03,0.08,159,143.2,High
21.81,79,0.071,174.1,143.2,High
26.4,86.5,4.905,197.9,143.2,High
24.26,40.71,4.92,722,143.2,High
31.22,26.18,4.905,889,143.2,High
20.36,81.3,4.915,165.9,143.3,High
26.89,73.7,4.916,381.2,143.3,High
34.37,24.17,4.903,641,143.3,High
23.16,68.69,0.069,872,143.3,High
22.57,54.82,4.914,134.3,143.4,High
27.81,72.3,4.927,723,143.4,High
26.23,49.35,0.256,790,143.4,High
23.38,69,0.069,908,143.4,High
11.34,54.12,0.087,141.1,143.5,High
24.27,78.8,4.912,186.5,143.5,High
24.73,65.1,0.069,873,143.5,High
26.23,80.7,4.918,169.6,143.6,High
28.81,40.91,4.903,226.3,143.6,High
27.62,32.92,4.925,130.2,143.7,High
13.46,77.5,0.085,152.1,143.7,High
25.5,57.62,4.908,167.4,143.7,High
24.8,46.08,0.301,142.2,143.8,High
14.09,45.09,0.08,114.7,143.9,High
13.22,78.5,0.089,153.8,143.9,High
23.96,65.84,4.919,174.6,143.9,High
22.39,56.84,0.071,501.9,143.9,High
23.34,64.13,0.069,555,143.9,High
22.91,83.6,4.917,168,144.1,High
15.03,66.66,0.091,147.9,144.2,High
26.94,71.7,4.923,411.3,144.2,High
27.54,55.27,0.068,444.4,144.2,High
20.4,60.08,0.082,750,144.2,High
27.53,55.37,4.924,755,144.2,High
15.34,59,0.079,117.4,144.3,High
19.6,64.33,4.921,253.4,144.3,High
22.09,92.1,4.914,177,144.4,High
22.94,47.46,0.086,133.1,144.5,High
27.29,72.1,4.904,184.2,144.5,High
27.12,71.3,4.915,190.9,144.5,High
27.93,53.87,4.925,766,144.5,High
22.85,40.38,0.075,823,144.5,High
21.61,40.98,0.086,897,144.5,High
26.78,72.3,4.908,539.4,144.6,High
30.07,50.83,0.07,816,144.6,High
26.1,54.15,4.905,126.6,144.7,High
16.28,73.1,0.07,154.8,144.7,High
31.73,44.05,0.065,559.1,144.7,High
23.96,38,0.083,238.1,144.8,High
23.4,61.3,0.07,608.5,144.8,High
30.08,36.85,4.905,131.2,144.9,High
11.55,61.54,0.085,140.7,144.9,High
15.58,86,0.075,156.4,144.9,High
17.6,87.1,0.071,171.8,144.9,High
19.53,57.98,4.917,330.2,144.9,High
24.34,61.83,4.925,732,144.9,High
10.6,66.31,0.085,145.7,145,High
23.16,70.2,0.077,175.5,145,High
26.11,53.22,4.905,129.6,145.1,High
10.46,66.14,0.084,141.2,145.1,High
27.81,63.56,4.905,147.7,145.1,High
22.78,56.11,0.078,162.2,145.1,High
22.13,54.42,0.08,187.1,145.1,High
22.39,57.27,0.072,469.1,145.1,High
34.64,23.51,4.904,614.7,145.1,High
26.07,51.38,0.275,724,145.1,High
20.03,50.16,0.082,788,145.1,High
26.31,50.75,0.285,804,145.1,High
28.8,30.66,0.072,877,145.1,High
20.02,62.53,4.908,158.9,145.2,High
23.9,50.65,4.93,522.9,145.2,High
23.02,72.4,4.92,557.1,145.2,High
13.7,49.55,4.918,145.9,145.3,High
26.57,77.7,4.922,186.1,145.3,High
27.02,64.12,4.922,737,145.3,High
27.41,65.08,4.919,778,145.3,High
28.58,46.7,4.919,801,145.3,High
25.81,57.39,4.922,173.4,145.4,High
20.61,60.23,0.07,902,145.4,High
29.07,66.36,4.91,143.5,145.5,High
27.57,41.88,4.923,653.3,145.5,High
28.72,52.33,4.922,780,145.5,High
20.72,68.89,4.917,850,145.5,High
20.14,62.9,4.92,143.2,145.6,High
16.64,55.73,0.086,151.2,145.6,High
16.14,78.6,0.071,154.6,145.6,High
15.12,83.8,0.07,164.9,145.6,High
17.39,86.8,0.074,175.6,145.6,High
13.97,69.15,0.075,144.2,145.7,High
16.2,85.6,0.074,164.7,145.7,High
16.08,65.62,0.077,157.4,145.8,High
27.29,43.01,4.921,626.5,145.8,High
26.21,49.48,0.277,775,145.8,High
28.2,34.7,0.069,893,145.8,High
21.93,48.18,0.078,133.4,145.9,High
24.08,58.26,4.927,395.9,145.9,High
29.65,53.46,4.91,403.4,145.9,High
28.95,50.83,4.925,793,145.9,High
30.06,51.77,0.068,844,145.9,High
22.73,78.7,0.082,172.5,146,High
15.13,66.29,0.084,146.4,146.1,High
15.82,68.83,0.075,156.5,146.1,High
21.87,76.8,0.067,135.7,146.2,High
11.41,64.37,0.085,141,146.2,High
10.37,66.81,0.082,141.6,146.2,High
25.7,65.43,4.903,359,146.2,High
31.58,16.31,4.904,603.4,146.2,High
20.3,59.76,0.07,745,146.3,High
18.53,62.95,4.922,131.8,146.4,High
19.49,68.78,0.07,143.9,146.4,High
26.72,72,4.923,819,146.4,High
30.27,65.22,4.906,151.3,146.5,High
26.84,74,4.913,164.8,146.5,High
20.01,85.2,4.916,168,146.5,High
29.28,49.07,4.922,805,146.5,High
11.45,53.56,0.086,146.4,146.6,High
26.43,84.3,4.91,191.8,146.6,High
23.46,67.53,0.069,633.4,146.6,High
15.63,89.3,0.071,161,146.7,High
27.61,68.87,4.912,637.6,146.7,High
25.7,36.59,4.917,134.9,146.8,High
20.85,69.45,0.076,176.1,146.8,High
27.03,59.42,4.903,187.2,146.8,High
31.2,44.76,4.908,884,146.8,High
12.02,41.44,0.083,125.2,146.9,High
18.47,73.1,0.073,132.2,146.9,High
22.97,73.1,4.921,178.4,146.9,High
26.98,71.3,4.921,439.5,146.9,High
12.76,83.8,0.07,150.7,147,High
29.54,48,4.923,814,147,High
18.6,62.92,4.915,148.1,147.1,High
25.13,68.11,4.918,153.7,147.1,High
22.7,69.85,4.92,266.2,147.1,High
23.84,59.46,4.924,332,147.1,High
16.57,49.07,0.086,115.5,147.2,High
16.34,39.96,0.087,130.5,147.2,High
22.07,81,0.068,183.3,147.2,High
15.53,60.69,0.084,135.2,147.3,High
22.02,81,0.072,193.4,147.3,High
25.87,52.92,0.263,710,147.3,High
29.93,46.8,4.925,825,147.3,High
11.53,53.22,0.087,120.1,147.4,High
15.61,69.36,0.08,123.6,147.4,High
25.4,63.99,4.904,215.2,147.4,High
22.85,69.8,0.098,411.2,147.4,High
21.74,64.59,0.07,826,147.4,High
13.84,70.2,0.076,147.1,147.5,High
24.71,92.6,4.918,196.7,147.5,High
24.97,42.25,0.082,829,147.5,High
26.58,71.7,4.925,846,147.5,High
14.1,41.69,0.078,116.7,147.6,High
32.35,18.48,0.079,151.2,147.6,High
27.01,65.05,4.925,759,147.6,High
24.73,37.09,4.922,131.7,147.7,High
22.34,74.3,4.917,259.4,147.7,High
16.15,50.02,4.921,121.1,147.8,High
26.72,44.15,4.908,128.3,147.8,High
23.89,67.5,4.922,238,147.8,High
31.37,24.97,4.903,882,147.9,High
23.77,59.45,4.922,279.2,148,High
30.93,50.8,0.284,843,148,High
27.15,39.92,4.908,471.1,148.1,High
15.17,61.92,0.076,119.9,148.2,High
25.01,90.9,4.923,198.4,148.2,High
26.61,71.3,4.916,519.1,148.2,High
27.04,64.35,4.922,750,148.2,High
34.22,23.38,4.916,142.5,148.3,High
19.56,88.9,0.082,174.2,148.3,High
27.91,61.62,4.904,268,148.3,High
25.1,53.88,0.069,385.5,148.3,High
32.44,39.65,0.067,396.8,148.3,High
30.17,46.13,4.927,834,148.3,High
30.75,32.74,4.904,863,148.3,High
26.41,58.77,4.922,154.3,148.4,High
26.46,73.5,4.916,786,148.4,High
21.51,59.09,0.08,186.3,148.5,High
22.27,51,0.077,339.2,148.5,High
26.6,73.1,4.91,445.1,148.5,High
15.65,56.76,0.082,472.3,148.5,High
16.14,65.42,0.073,161.1,148.6,High
22.22,59.36,0.083,223.2,148.6,High
29.68,53.25,4.924,364.9,148.6,High
24.2,63.82,4.921,622.6,148.6,High
25.62,51.08,0.288,628,148.6,High
21.17,45.11,0.083,134.2,148.7,High
15.46,64.02,0.088,147.1,148.7,High
26.13,82.2,4.923,195.6,148.7,High
29.89,55.25,4.905,195.9,148.7,High
25.51,87.4,4.922,199.9,148.7,High
30.24,26.15,4.915,495.9,148.7,High
29.24,40.01,4.904,501.1,148.7,High
25.42,55.15,4.924,658.8,148.7,High
25.96,66.96,0.26,667.4,148.7,High
19.92,51.97,0.079,128.9,148.8,High
20.27,77.6,4.922,139,148.8,High
22.92,71,0.073,175.4,148.8,High
26.3,81.4,4.923,193.7,148.8,High
24.45,46.59,0.084,282.2,148.8,High
23.27,58.29,0.072,427.6,148.8,High
26.85,42.88,4.919,828,148.8,High
21.88,62.17,4.923,245.6,149,High
35.4,19.74,4.903,502.1,149,High
24.73,76.7,4.921,586.9,149,High
23.4,67.17,0.069,664.5,149,High
31.53,42.36,4.918,850,149,High
27.2,47.22,4.933,135.5,149.1,High
18.28,62.65,4.915,149,149.1,High
26.48,83.8,4.908,217.3,149.1,High
23.07,66.6,0.106,369.7,149.1,High
25.85,73.1,4.913,571.8,149.1,High
18.96,45.39,0.084,635.1,149.1,High
21.17,45.48,0.087,725,149.1,High
13.37,47.96,0.085,124.8,149.2,High
20.94,60.73,0.072,134,149.2,High
15.56,85.6,0.073,159.1,149.2,High
21.96,91.2,4.913,176.6,149.2,High
24.78,55.63,0.071,230,149.2,High
14.98,75.5,0.076,131.1,149.3,High
17.59,64.69,4.915,177,149.3,High
28.76,47.46,4.918,810,149.3,High
28.27,62.02,4.909,155.2,149.4,High
31.18,61.19,4.908,170.4,149.4,High
16.26,69.13,0.074,144.4,149.5,High
28.98,71.8,4.904,160.8,149.5,High
